model,dataset,trial,inference_time,domain,num_variates,prediction_length,frequency
chronos_bolt_tiny,bizitobs_application/10S/short,6,0.05442547798156738,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,7,0.053717851638793945,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,8,0.061978816986083984,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/short,9,0.06109356880187988,"('Web/CloudOps',)","(2,)",60,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,0,0.1884446144104004,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,1,0.17311406135559082,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,2,0.19395709037780762,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,3,0.2066335678100586,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,4,0.22588682174682617,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,5,0.23139142990112305,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,6,0.18823027610778809,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,7,0.17255377769470215,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,8,0.174788236618042,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/medium,9,0.1781620979309082,"('Web/CloudOps',)","(2,)",600,10S
chronos_bolt_tiny,bizitobs_application/10S/long,0,0.22280550003051758,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,1,0.23166227340698242,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,2,0.24670052528381348,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,3,0.2272496223449707,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,4,0.23274850845336914,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,5,0.2502613067626953,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,6,0.23611664772033691,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,7,0.22758817672729492,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,8,0.26391077041625977,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bizitobs_application/10S/long,9,0.23170828819274902,"('Web/CloudOps',)","(2,)",900,10S
chronos_bolt_tiny,bitbrains_rnd/5T/short,0,11.311762809753418,"('Web/CloudOps',)","(2,)",48,5T
